timestamp,open,high,low,close,volume
2025-06-25 21:55:08.361390,50000.0,50158.37,49935.53,50000.0,709034.0
2025-06-25 22:55:08.361390,50000.0,50712.54,50000.0,50501.71,1417831.0
2025-06-25 23:55:08.361390,50501.71,50501.71,50298.82,50367.39,541618.0
2025-06-26 00:55:08.361390,50367.39,51258.7,50367.39,51025.44,1543082.0
2025-06-26 01:55:08.361390,51025.44,52657.72,51025.44,52585.67,1928798.0
2025-06-26 02:55:08.361390,52585.67,52585.67,52291.81,52345.84,540050.0
2025-06-26 03:55:08.361390,52345.84,52345.84,51872.92,52107.41,1893315.0
2025-06-26 04:55:08.361390,52107.41,53920.73,52107.41,53760.14,1972546.0
2025-06-26 05:55:08.361390,53760.14,54640.64,53760.14,54592.77,1302882.0
2025-06-26 06:55:08.361390,54592.77,54592.77,53947.73,54088.07,623186.0
2025-06-26 07:55:08.361390,54088.07,54728.58,54088.07,54683.12,692869.0
2025-06-26 08:55:08.361390,54683.12,54683.12,54118.35,54184.82,1182718.0
2025-06-26 09:55:08.361390,54184.82,54184.82,53593.38,53688.86,1723058.0
2025-06-26 10:55:08.361390,53688.86,54037.8,53688.86,53957.64,1274856.0
2025-06-26 11:55:08.361390,53957.64,53957.64,51659.11,51902.23,2207911.0
2025-06-26 12:55:08.361390,51902.23,51902.23,50113.13,50120.94,1200011.0
2025-06-26 13:55:08.361390,50120.94,50120.94,49553.76,49566.51,1382221.0
2025-06-26 14:55:08.361390,49566.51,49566.51,48490.67,48571.84,1988756.0
2025-06-26 15:55:08.361390,48571.84,48912.64,48571.84,48886.58,1695462.0
2025-06-26 16:55:08.361390,48886.58,48886.58,47843.34,48008.58,1359183.0
2025-06-26 17:55:08.361390,48008.58,48008.58,46471.32,46662.43,2175557.0
2025-06-26 18:55:08.361390,46662.43,48206.99,46662.43,48040.12,1794365.0
2025-06-26 19:55:08.361390,48040.12,48040.12,47811.73,47833.64,1956603.0
2025-06-26 20:55:08.361390,47833.64,47941.67,47681.28,47908.9,1187403.0
2025-06-26 21:55:08.361390,47908.9,47908.9,46428.54,46554.68,2320878.0
2025-06-26 22:55:08.361390,46554.68,46554.68,45872.96,46058.71,1646719.0
2025-06-26 23:55:08.361390,46058.71,46331.75,45975.88,46171.93,895998.0
2025-06-27 00:55:08.361390,46171.93,46171.93,45070.47,45120.38,2432782.0
2025-06-27 01:55:08.361390,45120.38,45685.37,45120.38,45470.73,1679366.0
2025-06-27 02:55:08.361390,45470.73,45470.73,44895.59,44936.16,1510854.0
2025-06-27 03:55:08.361390,44936.16,44936.16,44678.2,44685.78,1632279.0
2025-06-27 04:55:08.361390,44685.78,44685.78,43955.88,44159.99,2186810.0
2025-06-27 05:55:08.361390,44159.99,46024.26,44159.99,45807.98,2462213.0
2025-06-27 06:55:08.361390,45807.98,46001.82,45735.3,45808.39,1743527.0
2025-06-27 07:55:08.361390,45808.39,45808.39,44718.65,44852.37,1021366.0
2025-06-27 08:55:08.361390,44852.37,45630.73,44852.37,45603.24,1802984.0
2025-06-27 09:55:08.361390,45603.24,45603.24,44341.95,44503.23,742288.0
2025-06-27 10:55:08.361390,44503.23,44773.0,44503.23,44702.53,1761594.0
2025-06-27 11:55:08.361390,44702.53,44702.53,42829.74,42964.2,2540191.0
2025-06-27 12:55:08.361390,42964.2,42964.2,41787.59,41836.32,677467.0
2025-06-27 13:55:08.361390,41836.32,42197.12,41836.32,42014.34,1889157.0
2025-06-27 14:55:08.361390,42014.34,42761.25,42014.34,42648.46,1954477.0
2025-06-27 15:55:08.361390,42648.46,43022.26,42648.46,42808.66,1712793.0
2025-06-27 16:55:08.361390,42808.66,42809.83,42621.46,42723.97,1469771.0
2025-06-27 17:55:08.361390,42723.97,42723.97,42272.19,42481.22,1746298.0
2025-06-27 18:55:08.361390,42481.22,42481.22,41152.84,41239.72,2075830.0
2025-06-27 19:55:08.361390,41239.72,41239.72,40638.03,40660.49,1176873.0
2025-06-27 20:55:08.361390,40660.49,40660.49,40240.7,40300.41,925722.0
2025-06-27 21:55:08.361390,40300.41,41175.73,40300.41,41167.07,2407723.0
2025-06-27 22:55:08.361390,41167.07,41553.83,41167.07,41465.14,1629489.0
2025-06-27 23:55:08.361390,41465.14,41465.14,39828.46,40018.54,2265452.0
2025-06-28 00:55:08.361390,40018.54,40311.13,40018.54,40293.11,1943457.0
2025-06-28 01:55:08.361390,40293.11,40293.11,39904.82,39998.3,1524023.0
2025-06-28 02:55:08.361390,39998.3,39998.3,39276.78,39472.4,958937.0
2025-06-28 03:55:08.361390,39472.4,40159.33,39472.4,39970.92,1589885.0
2025-06-28 04:55:08.361390,39970.92,40915.8,39970.92,40811.18,925564.0
2025-06-28 05:55:08.361390,40811.18,41633.78,40811.18,41587.93,1987107.0
2025-06-28 06:55:08.361390,41587.93,41587.93,40895.25,40907.08,2273496.0
2025-06-28 07:55:08.361390,40907.08,40907.08,40482.55,40671.21,2107238.0
2025-06-28 08:55:08.361390,40671.21,40993.53,40671.21,40957.92,1752780.0
2025-06-28 09:55:08.361390,40957.92,41920.02,40957.92,41774.64,2067474.0
2025-06-28 10:55:08.361390,41774.64,41774.64,41346.15,41392.47,1424889.0
2025-06-28 11:55:08.361390,41392.47,41392.47,41137.36,41257.02,658083.0
2025-06-28 12:55:08.361390,41257.02,41257.02,40308.95,40362.55,844793.0
2025-06-28 13:55:08.361390,40362.55,40362.55,39226.82,39415.16,2214092.0
2025-06-28 14:55:08.361390,39415.16,40235.91,39415.16,40073.71,1547883.0
2025-06-28 15:55:08.361390,40073.71,41197.17,40073.71,41179.26,1351198.0
2025-06-28 16:55:08.361390,41179.26,41192.68,40990.45,41139.25,1255897.0
2025-06-28 17:55:08.361390,41139.25,42001.47,41139.25,41984.46,1838176.0
2025-06-28 18:55:08.361390,41984.46,42324.37,41984.46,42308.27,1338566.0
2025-06-28 19:55:08.361390,42308.27,42308.27,41659.17,41782.93,1952706.0
2025-06-28 20:55:08.361390,41782.93,42178.67,41782.93,42105.45,1452696.0
2025-06-28 21:55:08.361390,42105.45,43479.53,42105.45,43421.56,2226308.0
2025-06-28 22:55:08.361390,43421.56,43555.18,43227.62,43412.25,1804800.0
2025-06-28 23:55:08.361390,43412.25,44951.44,43412.25,44792.79,2037912.0
2025-06-29 00:55:08.361390,44792.79,44792.79,42337.52,42468.87,2474263.0
2025-06-29 01:55:08.361390,42468.87,43223.27,42468.87,43189.02,2114309.0
2025-06-29 02:55:08.361390,43189.02,43293.2,43108.13,43286.87,709012.0
2025-06-29 03:55:08.361390,43286.87,43286.87,42890.91,43050.95,781532.0
2025-06-29 04:55:08.361390,43050.95,43329.52,42973.48,43153.03,1291104.0
2025-06-29 05:55:08.361390,43153.03,43153.03,41401.49,41460.99,1984286.0
2025-06-29 06:55:08.361390,41460.99,41504.14,41171.04,41301.51,923928.0
2025-06-29 07:55:08.361390,41301.51,41751.25,41301.51,41619.32,1798253.0
2025-06-29 08:55:08.361390,41619.32,42895.66,41619.32,42872.73,1706991.0
2025-06-29 09:55:08.361390,42872.73,42872.73,42379.93,42452.5,1590953.0
2025-06-29 10:55:08.361390,42452.5,42452.5,41768.8,41790.22,2203166.0
2025-06-29 11:55:08.361390,41790.22,41790.22,41380.83,41394.87,1041455.0
2025-06-29 12:55:08.361390,41394.87,42326.1,41394.87,42176.76,1632643.0
2025-06-29 13:55:08.361390,42176.76,42552.25,42176.76,42478.79,609332.0
2025-06-29 14:55:08.361390,42478.79,42478.79,41849.15,42053.85,2148718.0
2025-06-29 15:55:08.361390,42053.85,42670.0,42053.85,42510.66,1815258.0
2025-06-29 16:55:08.361390,42510.66,42624.06,42510.66,42618.82,1010488.0
2025-06-29 17:55:08.361390,42618.82,43576.61,42618.82,43470.4,1829646.0
2025-06-29 18:55:08.361390,43470.4,43470.4,42828.04,42886.72,2263650.0
2025-06-29 19:55:08.361390,42886.72,42886.72,42536.02,42632.24,789668.0
2025-06-29 20:55:08.361390,42632.24,42632.24,42177.76,42324.56,891139.0
2025-06-29 21:55:08.361390,42324.56,42324.56,40972.52,41112.41,1906139.0
2025-06-29 22:55:08.361390,41112.41,41438.59,41112.41,41382.05,774242.0
2025-06-29 23:55:08.361390,41382.05,41714.65,41382.05,41624.67,1195819.0
2025-06-30 00:55:08.361390,41624.67,41788.87,41573.07,41655.88,918155.0
2025-06-30 01:55:08.361390,41655.88,41691.76,41402.74,41487.65,1915507.0
2025-06-30 02:55:08.361390,41487.65,41487.65,40297.58,40340.57,697857.0
2025-06-30 03:55:08.361390,40340.57,40340.57,39954.22,40027.98,1935745.0
2025-06-30 04:55:08.361390,40027.98,40027.98,39587.85,39780.43,826421.0
2025-06-30 05:55:08.361390,39780.43,39780.43,39016.91,39169.0,1910971.0
2025-06-30 06:55:08.361390,39169.0,39234.35,38920.66,39069.32,1475957.0
2025-06-30 07:55:08.361390,39069.32,39437.73,39069.32,39411.87,2046214.0
2025-06-30 08:55:08.361390,39411.87,41052.1,39411.87,40925.91,1691835.0
2025-06-30 09:55:08.361390,40925.91,41121.47,40925.91,41097.36,1592375.0
2025-06-30 10:55:08.361390,41097.36,41426.9,41097.36,41337.96,1309833.0
2025-06-30 11:55:08.361390,41337.96,41337.96,41185.53,41305.72,910537.0
2025-06-30 12:55:08.361390,41305.72,41305.72,39688.42,39750.11,1628295.0
2025-06-30 13:55:08.361390,39750.11,39759.96,39743.25,39757.65,1090807.0
2025-06-30 14:55:08.361390,39757.65,39929.99,39714.89,39834.4,955590.0
2025-06-30 15:55:08.361390,39834.4,41971.31,39834.4,41825.96,2504600.0
2025-06-30 16:55:08.361390,41825.96,41825.96,41595.7,41695.87,677843.0
2025-06-30 17:55:08.361390,41695.87,42029.1,41695.87,41978.29,762088.0
2025-06-30 18:55:08.361390,41978.29,42085.27,41850.8,41980.55,1554533.0
2025-06-30 19:55:08.361390,41980.55,41980.55,41028.95,41030.96,1213560.0
2025-06-30 20:55:08.361390,41030.96,42108.65,41030.96,41999.93,1268223.0
2025-06-30 21:55:08.361390,41999.93,42670.76,41999.93,42663.67,1268494.0
2025-06-30 22:55:08.361390,42663.67,43400.29,42663.67,43371.51,1788737.0
2025-06-30 23:55:08.361390,43371.51,43371.51,42573.69,42616.33,882025.0
2025-07-01 00:55:08.361390,42616.33,43868.2,42616.33,43845.28,2009495.0
2025-07-01 01:55:08.361390,43845.28,43845.28,42450.85,42650.5,735449.0
2025-07-01 02:55:08.361390,42650.5,43301.79,42650.5,43184.91,2032800.0
2025-07-01 03:55:08.361390,43184.91,45272.34,43184.91,45111.28,1459343.0
2025-07-01 04:55:08.361390,45111.28,45111.28,44236.13,44253.85,2192373.0
2025-07-01 05:55:08.361390,44253.85,44253.85,43609.52,43788.46,1302412.0
2025-07-01 06:55:08.361390,43788.46,44052.72,43788.46,43911.42,1642241.0
2025-07-01 07:55:08.361390,43911.42,43911.42,43492.16,43505.29,951180.0
2025-07-01 08:55:08.361390,43505.29,43505.29,42008.09,42192.0,1079017.0
2025-07-01 09:55:08.361390,42192.0,42491.27,42192.0,42284.95,790211.0
2025-07-01 10:55:08.361390,42284.95,42284.95,41285.55,41421.97,1501849.0
2025-07-01 11:55:08.361390,41421.97,41965.44,41421.97,41849.23,929604.0
2025-07-01 12:55:08.361390,41849.23,41849.23,40914.81,41115.2,1734287.0
2025-07-01 13:55:08.361390,41115.2,42467.17,41115.2,42424.84,802058.0
2025-07-01 14:55:08.361390,42424.84,42424.84,41742.88,41796.73,1370700.0
2025-07-01 15:55:08.361390,41796.73,41796.73,41412.56,41563.68,1704058.0
2025-07-01 16:55:08.361390,41563.68,42366.07,41563.68,42276.13,1237666.0
2025-07-01 17:55:08.361390,42276.13,42276.13,41264.19,41272.47,2228011.0
2025-07-01 18:55:08.361390,41272.47,41616.69,41272.47,41496.63,1674130.0
2025-07-01 19:55:08.361390,41496.63,42722.01,41496.63,42618.31,2351403.0
2025-07-01 20:55:08.361390,42618.31,42618.31,41229.07,41286.21,1822528.0
2025-07-01 21:55:08.361390,41286.21,41664.99,41286.21,41475.78,1500313.0
2025-07-01 22:55:08.361390,41475.78,41860.64,41475.78,41728.87,739905.0
2025-07-01 23:55:08.361390,41728.87,42571.16,41728.87,42419.34,896854.0
2025-07-02 00:55:08.361390,42419.34,42419.34,41207.65,41408.77,955255.0
2025-07-02 01:55:08.361390,41408.77,41408.77,40254.02,40353.34,1092807.0
2025-07-02 02:55:08.361390,40353.34,40989.67,40353.34,40811.99,1416823.0
2025-07-02 03:55:08.361390,40811.99,41166.26,40811.99,41092.45,796503.0
2025-07-02 04:55:08.361390,41092.45,41417.69,41092.45,41336.86,939969.0
2025-07-02 05:55:08.361390,41336.86,41799.09,41336.86,41662.29,1790910.0
2025-07-02 06:55:08.361390,41662.29,41662.29,40935.74,41135.2,1330057.0
2025-07-02 07:55:08.361390,41135.2,41414.38,41135.2,41365.55,796895.0
2025-07-02 08:55:08.361390,41365.55,41755.98,41365.55,41647.74,1862251.0
2025-07-02 09:55:08.361390,41647.74,41647.74,41041.85,41092.95,1615639.0
2025-07-02 10:55:08.361390,41092.95,42817.05,41092.95,42666.27,1039128.0
2025-07-02 11:55:08.361390,42666.27,43120.2,42666.27,43112.3,1652064.0
2025-07-02 12:55:08.361390,43112.3,43112.3,41949.65,42127.46,2098786.0
2025-07-02 13:55:08.361390,42127.46,42847.31,42127.46,42722.28,922954.0
2025-07-02 14:55:08.361390,42722.28,42722.28,41875.37,41931.92,693971.0
2025-07-02 15:55:08.361390,41931.92,42747.14,41931.92,42633.91,652601.0
2025-07-02 16:55:08.361390,42633.91,43691.33,42633.91,43664.67,2360371.0
2025-07-02 17:55:08.361390,43664.67,43664.67,42883.07,42992.1,648980.0
2025-07-02 18:55:08.361390,42992.1,43896.68,42992.1,43864.14,2342740.0
2025-07-02 19:55:08.361390,43864.14,44272.18,43864.14,44271.09,1594008.0
2025-07-02 20:55:08.361390,44271.09,45239.91,44271.09,45044.44,1495838.0
2025-07-02 21:55:08.361390,45044.44,46914.16,45044.44,46799.77,985952.0
2025-07-02 22:55:08.361390,46799.77,46799.77,46546.91,46618.69,1617266.0
2025-07-02 23:55:08.361390,46618.69,46618.69,45809.83,45964.6,2229148.0
2025-07-03 00:55:08.361390,45964.6,45964.6,45043.14,45195.13,1360758.0
2025-07-03 01:55:08.361390,45195.13,45195.13,44465.99,44505.41,1773795.0
2025-07-03 02:55:08.361390,44505.41,44670.41,44273.9,44484.0,1532209.0
2025-07-03 03:55:08.361390,44484.0,44946.41,44484.0,44834.95,1945634.0
2025-07-03 04:55:08.361390,44834.95,45259.89,44834.95,45131.13,2021699.0
2025-07-03 05:55:08.361390,45131.13,46084.74,45131.13,45926.4,968627.0
2025-07-03 06:55:08.361390,45926.4,46139.59,45897.53,45988.09,1496688.0
2025-07-03 07:55:08.361390,45988.09,47400.32,45988.09,47375.07,2602046.0
2025-07-03 08:55:08.361390,47375.07,47375.07,46945.66,47176.15,1156983.0
2025-07-03 09:55:08.361390,47176.15,50011.38,47176.15,49794.59,2100111.0
2025-07-03 10:55:08.361390,49794.59,50608.84,49794.59,50422.67,1245741.0
2025-07-03 11:55:08.361390,50422.67,50422.67,49397.72,49563.16,2003556.0
2025-07-03 12:55:08.361390,49563.16,49563.16,48312.81,48506.31,1399314.0
2025-07-03 13:55:08.361390,48506.31,49179.09,48506.31,48978.81,1444998.0
2025-07-03 14:55:08.361390,48978.81,48978.81,48685.12,48764.26,1095673.0
2025-07-03 15:55:08.361390,48764.26,49562.8,48764.26,49464.81,1238398.0
2025-07-03 16:55:08.361390,49464.81,50049.13,49464.81,49937.1,1161075.0
2025-07-03 17:55:08.361390,49937.1,49937.1,49850.13,49868.38,1424510.0
2025-07-03 18:55:08.361390,49868.38,49868.38,48875.83,49027.69,1396737.0
2025-07-03 19:55:08.361390,49027.69,49027.69,47340.73,47545.97,1665049.0
2025-07-03 20:55:08.361390,47545.97,47545.97,47118.76,47124.8,1101506.0
2025-07-03 21:55:08.361390,47124.8,48026.34,47124.8,47935.21,1605905.0
2025-07-03 22:55:08.361390,47935.21,48272.1,47935.21,48143.65,1718956.0
2025-07-03 23:55:08.361390,48143.65,48143.65,46778.66,46947.23,2413728.0
2025-07-04 00:55:08.361390,46947.23,47116.99,46947.23,47112.7,529367.0
2025-07-04 01:55:08.361390,47112.7,47632.21,47112.7,47478.5,932403.0
2025-07-04 02:55:08.361390,47478.5,47478.5,46627.79,46641.84,2236761.0
2025-07-04 03:55:08.361390,46641.84,46869.95,46641.84,46787.69,1267233.0
2025-07-04 04:55:08.361390,46787.69,46904.63,46777.76,46844.49,972600.0
2025-07-04 05:55:08.361390,46844.49,46844.49,45652.45,45775.85,1187549.0
2025-07-04 06:55:08.361390,45775.85,46246.13,45775.85,46105.43,974378.0
2025-07-04 07:55:08.361390,46105.43,46720.85,46105.43,46624.44,858597.0
2025-07-04 08:55:08.361390,46624.44,47798.4,46624.44,47636.17,1567180.0
2025-07-04 09:55:08.361390,47636.17,48814.3,47636.17,48641.86,1636182.0
2025-07-04 10:55:08.361390,48641.86,48641.86,47075.46,47303.21,1562531.0
2025-07-04 11:55:08.361390,47303.21,47303.21,46289.69,46417.4,670945.0
2025-07-04 12:55:08.361390,46417.4,47045.26,46417.4,46896.8,1547261.0
2025-07-04 13:55:08.361390,46896.8,47573.91,46896.8,47379.85,928861.0
2025-07-04 14:55:08.361390,47379.85,47919.69,47379.85,47868.94,1231801.0
2025-07-04 15:55:08.361390,47868.94,51774.88,47868.94,51558.37,1824092.0
2025-07-04 16:55:08.361390,51558.37,52209.65,51558.37,52147.89,1016511.0
2025-07-04 17:55:08.361390,52147.89,53552.3,52147.89,53332.94,1842497.0
2025-07-04 18:55:08.361390,53332.94,54377.06,53332.94,54351.1,1402473.0
2025-07-04 19:55:08.361390,54351.1,55221.09,54351.1,55059.6,1814573.0
2025-07-04 20:55:08.361390,55059.6,55059.6,54653.41,54712.7,684119.0
2025-07-04 21:55:08.361390,54712.7,55549.9,54712.7,55543.33,1624799.0
2025-07-04 22:55:08.361390,55543.33,55543.33,54621.37,54684.79,1254278.0
2025-07-04 23:55:08.361390,54684.79,54684.79,54290.42,54425.6,2075604.0
2025-07-05 00:55:08.361390,54425.6,54425.6,53709.61,53896.95,1213955.0
2025-07-05 01:55:08.361390,53896.95,54100.3,53791.02,53984.72,1563712.0
2025-07-05 02:55:08.361390,53984.72,56763.16,53984.72,56483.21,959847.0
2025-07-05 03:55:08.361390,56483.21,56483.21,54215.76,54373.01,1251679.0
