timestamp,open,high,low,close,volume
2025-07-11 21:31:23.419475,1800000.0,1801286.93,1793146.4,1800000.0,1427327.0
2025-07-11 22:31:23.419475,1800000.0,1818980.95,1800000.0,1818061.71,1707131.0
2025-07-11 23:31:23.419475,1818061.71,1818061.71,1805786.82,1813237.96,1600737.0
2025-07-12 00:31:23.419475,1813237.96,1837698.41,1813237.96,1836951.24,2238896.0
2025-07-12 01:31:23.419475,1836951.24,1896698.73,1836951.24,1893155.97,2245218.0
2025-07-12 02:31:23.419475,1893155.97,1893496.53,1875279.8,1884570.74,1703989.0
2025-07-12 03:31:23.419475,1884570.74,1884570.74,1875264.52,1876047.77,1741053.0
2025-07-12 04:31:23.419475,1876047.77,1941028.88,1876047.77,1935624.57,2450055.0
2025-07-12 05:31:23.419475,1935624.57,1966783.59,1935624.57,1965690.69,597341.0
2025-07-12 06:31:23.419475,1965690.69,1965690.69,1947071.61,1947619.89,740577.0
2025-07-12 07:31:23.419475,1947619.89,1970317.0,1947619.89,1969159.86,1798130.0
2025-07-12 08:31:23.419475,1969159.86,1969159.86,1941955.51,1951343.15,1158422.0
2025-07-12 09:31:23.419475,1951343.15,1951343.15,1925223.22,1933620.93,911265.0
2025-07-12 10:31:23.419475,1933620.93,1952810.99,1933620.93,1943451.11,2054198.0
2025-07-12 11:31:23.419475,1943451.11,1943451.11,1861252.2,1869582.52,1782457.0
2025-07-12 12:31:23.419475,1869582.52,1869582.52,1804921.08,1805587.31,1786304.0
2025-07-12 13:31:23.419475,1805587.31,1805587.31,1781118.28,1785788.99,1602444.0
2025-07-12 14:31:23.419475,1785788.99,1785788.99,1746160.22,1750137.77,1729084.0
2025-07-12 15:31:23.419475,1750137.77,1766817.61,1750137.77,1761670.77,605611.0
2025-07-12 16:31:23.419475,1761670.77,1761670.77,1722014.01,1730236.19,2162897.0
2025-07-12 17:31:23.419475,1730236.19,1730236.19,1676717.81,1681932.91,1171813.0
2025-07-12 18:31:23.419475,1681932.91,1733437.8,1681932.91,1731808.85,1335472.0
2025-07-12 19:31:23.419475,1731808.85,1731808.85,1723929.87,1724600.17,2043244.0
2025-07-12 20:31:23.419475,1724600.17,1736077.62,1721528.36,1727558.94,1326519.0
2025-07-12 21:31:23.419475,1727558.94,1727558.94,1672151.94,1678983.69,1956484.0
2025-07-12 22:31:23.419475,1678983.69,1678983.69,1653790.0,1661356.88,1915829.0
2025-07-12 23:31:23.419475,1661356.88,1673619.52,1659664.88,1665709.06,1457325.0
2025-07-13 00:31:23.419475,1665709.06,1665709.06,1620460.36,1628053.01,2205811.0
2025-07-13 01:31:23.419475,1628053.01,1641349.57,1628053.01,1640978.55,1149224.0
2025-07-13 02:31:23.419475,1640978.55,1640978.55,1613976.8,1621983.53,809620.0
2025-07-13 03:31:23.419475,1621983.53,1621983.53,1610177.64,1613250.0,2060131.0
2025-07-13 04:31:23.419475,1613250.0,1613250.0,1587896.45,1594580.36,1342264.0
2025-07-13 05:31:23.419475,1594580.36,1657838.92,1594580.36,1654407.51,803886.0
2025-07-13 06:31:23.419475,1654407.51,1661918.76,1648038.4,1654764.2,2003888.0
2025-07-13 07:31:23.419475,1654764.2,1654764.2,1616081.74,1620582.35,1995035.0
2025-07-13 08:31:23.419475,1620582.35,1655853.49,1620582.35,1648068.3,1018752.0
2025-07-13 09:31:23.419475,1648068.3,1648068.3,1607648.51,1608687.4,2392511.0
2025-07-13 10:31:23.419475,1608687.4,1621164.63,1608687.4,1616265.94,1578572.0
2025-07-13 11:31:23.419475,1616265.94,1616265.94,1551018.54,1553801.1,929405.0
2025-07-13 12:31:23.419475,1553801.1,1553801.1,1509455.97,1513393.12,2089779.0
2025-07-13 13:31:23.419475,1513393.12,1524167.94,1513393.12,1520214.15,1387708.0
2025-07-13 14:31:23.419475,1520214.15,1547880.53,1520214.15,1543551.35,1274890.0
2025-07-13 15:31:23.419475,1543551.35,1550796.95,1543551.35,1549758.49,1698363.0
2025-07-13 16:31:23.419475,1549758.49,1551911.59,1541666.69,1547113.15,833434.0
2025-07-13 17:31:23.419475,1547113.15,1547113.15,1538640.64,1538752.54,1081320.0
2025-07-13 18:31:23.419475,1538752.54,1538752.54,1491290.06,1494220.55,1490824.0
2025-07-13 19:31:23.419475,1494220.55,1494220.55,1471101.91,1473667.98,1445804.0
2025-07-13 20:31:23.419475,1473667.98,1473667.98,1458158.65,1461055.5,1555785.0
2025-07-13 21:31:23.419475,1461055.5,1499356.43,1461055.5,1492919.24,877766.0
2025-07-13 22:31:23.419475,1492919.24,1511160.62,1492919.24,1504191.79,954369.0
2025-07-13 23:31:23.419475,1504191.79,1504191.79,1445075.24,1452191.22,1667230.0
2025-07-14 00:31:23.419475,1452191.22,1465028.09,1452191.22,1462623.89,922017.0
2025-07-14 01:31:23.419475,1462623.89,1462623.89,1451468.33,1452404.26,740425.0
2025-07-14 02:31:23.419475,1452404.26,1452404.26,1432800.9,1433796.15,1648534.0
2025-07-14 03:31:23.419475,1433796.15,1453716.28,1433796.15,1452395.47,2084541.0
2025-07-14 04:31:23.419475,1452395.47,1486949.48,1452395.47,1483434.02,920571.0
2025-07-14 05:31:23.419475,1483434.02,1513649.11,1483434.02,1512195.22,899474.0
2025-07-14 06:31:23.419475,1512195.22,1512195.22,1486668.55,1487985.5,734404.0
2025-07-14 07:31:23.419475,1487985.5,1487985.5,1476544.44,1479954.1,853193.0
2025-07-14 08:31:23.419475,1479954.1,1493656.9,1479954.1,1490941.37,1649596.0
2025-07-14 09:31:23.419475,1490941.37,1521538.92,1490941.37,1521239.9,1734860.0
2025-07-14 10:31:23.419475,1521239.9,1521239.9,1501326.54,1507912.94,2046122.0
2025-07-14 11:31:23.419475,1507912.94,1507912.94,1501491.27,1503572.8,1758500.0
2025-07-14 12:31:23.419475,1503572.8,1503572.8,1470219.52,1471577.21,987246.0
2025-07-14 13:31:23.419475,1471577.21,1471577.21,1434152.3,1437635.14,1756609.0
2025-07-14 14:31:23.419475,1437635.14,1464946.97,1437635.14,1462249.75,1898783.0
2025-07-14 15:31:23.419475,1462249.75,1503480.06,1462249.75,1503204.35,2009756.0
2025-07-14 16:31:23.419475,1503204.35,1509109.79,1498541.38,1502385.07,1305246.0
2025-07-14 17:31:23.419475,1502385.07,1534723.89,1502385.07,1533901.93,1571413.0
2025-07-14 18:31:23.419475,1533901.93,1548281.08,1533901.93,1546406.3,1152821.0
2025-07-14 19:31:23.419475,1546406.3,1546406.3,1525433.64,1527894.16,914996.0
2025-07-14 20:31:23.419475,1527894.16,1542901.37,1527894.16,1540379.02,1985799.0
2025-07-14 21:31:23.419475,1540379.02,1593950.7,1540379.02,1589233.91,2217780.0
2025-07-14 22:31:23.419475,1589233.91,1593594.43,1588941.87,1589632.73,1308936.0
2025-07-14 23:31:23.419475,1589632.73,1645748.82,1589632.73,1640933.98,1517812.0
2025-07-15 00:31:23.419475,1640933.98,1640933.98,1554375.89,1556584.5,1581595.0
2025-07-15 01:31:23.419475,1556584.5,1588848.73,1556584.5,1583733.92,1214517.0
2025-07-15 02:31:23.419475,1583733.92,1595933.07,1583289.5,1588099.65,879432.0
2025-07-15 03:31:23.419475,1588099.65,1588099.65,1579026.92,1580234.69,911970.0
2025-07-15 04:31:23.419475,1580234.69,1586051.05,1580234.69,1584777.82,954312.0
