timestamp,open,high,low,close,volume
2025-06-06 18:00:00,2.1764,2.1785,2.1658,2.1658,43.3
2025-06-06 19:00:00,2.1674,2.1699,2.1629,2.1699,148.77
2025-06-06 20:00:00,2.1719,2.1805,2.1719,2.174,276.66
2025-06-06 21:00:00,2.1709,2.1776,2.1643,2.1716,68.28
2025-06-06 22:00:00,2.1715,2.1715,2.1673,2.1689,1219.94
2025-06-06 23:00:00,2.1593,2.1603,2.1593,2.1603,0.49
2025-06-07 00:00:00,2.155,2.1585,2.1519,2.1585,408.68
2025-06-07 01:00:00,2.1665,2.1665,2.1553,2.1553,16.67
2025-06-07 02:00:00,2.1619,2.1643,2.1619,2.1643,422.32
2025-06-07 03:00:00,2.1712,2.1763,2.1712,2.1763,51.77
2025-06-07 04:00:00,2.179,2.179,2.1734,2.1734,66.22
2025-06-07 05:00:00,2.1754,2.1757,2.1741,2.1741,24.86
2025-06-07 06:00:00,2.1806,2.1901,2.1806,2.1901,290.78
2025-06-07 07:00:00,2.186,2.1892,2.1845,2.1886,15.23
2025-06-07 08:00:00,2.1801,2.1833,2.1758,2.1758,29.53
2025-06-07 09:00:00,2.1726,2.179,2.1725,2.1751,128.19
2025-06-07 10:00:00,2.1792,2.1838,2.176,2.1838,243.61
2025-06-07 11:00:00,2.1878,2.1878,2.1824,2.1824,23.7
2025-06-07 12:00:00,2.183,2.1886,2.183,2.1886,36.83
2025-06-07 13:00:00,2.1832,2.1904,2.1832,2.1861,457.7
2025-06-07 14:00:00,2.1887,2.1889,2.1848,2.1883,41.46
2025-06-07 15:00:00,2.1834,2.1835,2.1834,2.1835,14.78
2025-06-07 16:00:00,2.1841,2.1852,2.1785,2.1785,40.1
2025-06-07 17:00:00,2.1785,2.1785,2.1785,2.1785,0.0
2025-06-07 18:00:00,2.1744,2.1784,2.1744,2.1784,155.81
2025-06-07 19:00:00,2.1763,2.1803,2.1752,2.1768,156.71
2025-06-07 20:00:00,2.1803,2.1805,2.179,2.179,53.95
2025-06-07 21:00:00,2.1817,2.1829,2.1817,2.1823,66.6
2025-06-07 22:00:00,2.183,2.1854,2.183,2.1854,45.6
2025-06-07 23:00:00,2.1709,2.1709,2.1709,2.1709,0.51
2025-06-08 00:00:00,2.1731,2.1749,2.1731,2.1749,152.99
2025-06-08 01:00:00,2.1707,2.1747,2.1671,2.1747,65.68
2025-06-08 02:00:00,2.1731,2.1731,2.1731,2.1731,19.24
2025-06-08 03:00:00,2.1667,2.1817,2.1667,2.1817,248.52
2025-06-08 04:00:00,2.1817,2.1817,2.1817,2.1817,0.0
2025-06-08 05:00:00,2.1802,2.1911,2.1802,2.1911,591.53
2025-06-08 06:00:00,2.1974,2.2208,2.1974,2.206,1856.27
2025-06-08 07:00:00,2.2088,2.2191,2.2088,2.2191,184.28
2025-06-08 08:00:00,2.2121,2.2145,2.2121,2.2145,2.74
2025-06-08 09:00:00,2.2065,2.2116,2.2016,2.2116,1184.62
2025-06-08 10:00:00,2.2074,2.2105,2.2052,2.2105,162.02
2025-06-08 11:00:00,2.2122,2.2582,2.2122,2.2582,899.07
2025-06-08 12:00:00,2.2482,2.26,2.2482,2.2596,404.31
2025-06-08 13:00:00,2.2555,2.2851,2.255,2.2703,1144.25
2025-06-08 14:00:00,2.2692,2.2698,2.2604,2.2687,1766.66
2025-06-08 15:00:00,2.277,2.2881,2.277,2.2791,1680.02
2025-06-08 16:00:00,2.2809,2.2809,2.2775,2.2808,597.59
2025-06-08 17:00:00,2.2808,2.2837,2.2808,2.282,254.42
2025-06-08 18:00:00,2.2838,2.2853,2.2773,2.2846,1047.66
2025-06-08 19:00:00,2.2868,2.29,2.2839,2.2839,487.81
2025-06-08 20:00:00,2.289,2.289,2.2794,2.2834,1791.9
2025-06-08 21:00:00,2.2834,2.2845,2.2775,2.2791,576.82
2025-06-08 22:00:00,2.2661,2.2665,2.258,2.258,633.57
2025-06-08 23:00:00,2.2577,2.2618,2.2577,2.2618,662.43
2025-06-09 00:00:00,2.2596,2.2608,2.2583,2.2583,46.98
2025-06-09 01:00:00,2.2577,2.2577,2.246,2.246,3319.22
2025-06-09 02:00:00,2.2456,2.2492,2.2408,2.2492,557.21
2025-06-09 03:00:00,2.2424,2.2434,2.2369,2.2434,483.22
