timestamp,open,high,low,close,volume
2024-07-26 18:00:00,60446.0,60537.0,60446.0,60536.0,2.035306
2024-07-26 19:00:00,60537.0,60989.0,60537.0,60989.0,8.699084
2024-07-26 20:00:00,60840.0,60840.0,60600.0,60600.0,3.997055
2024-07-26 21:00:00,60600.0,60886.0,60600.0,60690.0,1.0535
2024-07-26 22:00:00,60738.0,60977.0,60738.0,60977.0,1.255251
2024-07-26 23:00:00,60978.0,60978.0,60912.0,60912.0,0.997446
2024-07-27 00:00:00,60912.0,60920.0,60665.0,60669.0,1.330482
2024-07-27 01:00:00,60664.0,60703.0,60523.0,60523.0,1.425492
2024-07-27 02:00:00,60524.0,60673.0,60501.0,60518.0,0.890758
2024-07-27 03:00:00,60514.0,60516.0,60456.0,60463.0,0.641578
2024-07-27 04:00:00,60480.0,60617.0,60478.0,60480.0,0.068917
2024-07-27 05:00:00,60482.0,60581.0,60462.0,60463.0,0.247182
2024-07-27 06:00:00,60464.0,60666.0,60463.0,60666.0,1.388091
2024-07-27 07:00:00,60667.0,60843.0,60641.0,60801.0,4.621376
2024-07-27 08:00:00,60801.0,60950.0,60800.0,60830.0,8.545522
2024-07-27 09:00:00,60825.0,60989.0,60825.0,60937.0,2.85341
2024-07-27 10:00:00,60924.0,60986.0,60780.0,60899.0,3.993446
2024-07-27 11:00:00,60878.0,60878.0,60803.0,60842.0,4.496712
2024-07-27 12:00:00,60842.0,61246.0,60842.0,61150.0,3.626335
2024-07-27 13:00:00,61104.0,61999.0,61104.0,61718.0,3.928082
2024-07-27 14:00:00,61773.0,61810.0,61444.0,61559.0,1.671851
2024-07-27 15:00:00,61599.0,61631.0,61048.0,61133.0,4.990217
2024-07-27 16:00:00,61086.0,61207.0,60942.0,61104.0,3.390655
2024-07-27 17:00:00,61000.0,61000.0,60771.0,60771.0,1.51984
2024-07-27 18:00:00,60934.0,60971.0,60595.0,60595.0,0.675625
2024-07-27 19:00:00,60504.0,60749.0,60287.0,60749.0,8.324116
2024-07-27 20:00:00,60700.0,60707.0,59722.0,60385.0,14.246266
2024-07-27 21:00:00,60401.0,61216.0,60401.0,61005.0,7.820496
2024-07-27 22:00:00,61002.0,61183.0,61002.0,61032.0,0.235576
